Country,Creditor,Creditor Type,US$,source
Côte d'Ivoire,Czechia,Private,104701380.9,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,Economic Community of West African States (ECOWAS),Multilateral,195360613.6,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,European Investment Bank,Multilateral,134462749.2,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,France,Bilateral,1278558646.5,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,France,Private,2607991187.1,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,"Germany, Fed. Rep. of",Bilateral,224500056.6,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,"Germany, Fed. Rep. of",Private,455218968.6,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,India,Bilateral,130239000.0,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,International Fund for Agricultural Dev.,Multilateral,39462764.5,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,Islamic Dev. Bank,Multilateral,850006368.4,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,Israel,Private,319056579.0,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,Japan,Bilateral,239451005.4,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,Japan,Private,846992314.2,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,"Korea, Republic of",Bilateral,35171000.0,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,Kuwait,Bilateral,36691021.3,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,Mauritius,Private,9948506.4,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,Morocco,Private,0.0,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,OPEC Fund for International Dev.,Multilateral,158591000.0,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,Russian Federation,Private,15514932.6,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,Saudi Arabia,Bilateral,24254737.2,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,South Africa,Bilateral,73810728.3,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,South Africa,Private,75840738.9,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,Spain,Bilateral,14370064.8,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,United Arab Emirates,Bilateral,0.0,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,United Arab Emirates,Private,25897699.2,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,United Kingdom,Private,1189718151.9,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,United States,Bilateral,954000.0,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,United States,Private,136355625.0,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,West African Development Bank - BOAD,Multilateral,388747443.3,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,World Bank-IBRD                         ,Multilateral,161496000.0,International Debt Statistics (IDS) Database (December 2025)
Côte d'Ivoire,World Bank-IDA                         ,Multilateral,4716407000.0,International Debt Statistics (IDS) Database (December 2025)
DR Congo,African Dev. Bank         ,Multilateral,326320566.6,International Debt Statistics (IDS) Database (December 2025)
DR Congo,Angola,Bilateral,20000000.0,International Debt Statistics (IDS) Database (December 2025)
DR Congo,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,26933000.0,International Debt Statistics (IDS) Database (December 2025)
DR Congo,Belgium,Private,19409000.0,International Debt Statistics (IDS) Database (December 2025)
DR Congo,China,Bilateral,3520536189.8,International Debt Statistics (IDS) Database (December 2025)
DR Congo,"Cote D`Ivoire, Republic Of",Private,20000000.0,International Debt Statistics (IDS) Database (December 2025)
DR Congo,Dev. Bank of the Central African States (BDEAC),Multilateral,4949190.9,International Debt Statistics (IDS) Database (December 2025)
DR Congo,European Investment Bank,Multilateral,34157993.1,International Debt Statistics (IDS) Database (December 2025)
DR Congo,France,Bilateral,8816105.4,International Debt Statistics (IDS) Database (December 2025)
DR Congo,Greece,Bilateral,2032000.0,International Debt Statistics (IDS) Database (December 2025)
DR Congo,Greece,Private,446000.0,International Debt Statistics (IDS) Database (December 2025)
DR Congo,India,Bilateral,122850000.0,International Debt Statistics (IDS) Database (December 2025)
DR Congo,International Fund for Agricultural Dev.,Multilateral,5133000.0,International Debt Statistics (IDS) Database (December 2025)
DR Congo,Islamic Dev. Bank,Multilateral,205363000.0,International Debt Statistics (IDS) Database (December 2025)
DR Congo,"Korea, Republic of",Bilateral,51411146.3,International Debt Statistics (IDS) Database (December 2025)
DR Congo,Kuwait,Bilateral,29866960.4,International Debt Statistics (IDS) Database (December 2025)
DR Congo,Namibia,Bilateral,1146769.0,International Debt Statistics (IDS) Database (December 2025)
DR Congo,Netherlands,Private,30000000.0,International Debt Statistics (IDS) Database (December 2025)
DR Congo,OPEC Fund for International Dev.,Multilateral,31443000.0,International Debt Statistics (IDS) Database (December 2025)
DR Congo,Panama,Private,0.0,International Debt Statistics (IDS) Database (December 2025)
DR Congo,Romania,Bilateral,254000.0,International Debt Statistics (IDS) Database (December 2025)
DR Congo,Saudi Arabia,Bilateral,10271200.0,International Debt Statistics (IDS) Database (December 2025)
DR Congo,Uganda,Private,681000.0,International Debt Statistics (IDS) Database (December 2025)
DR Congo,United Kingdom,Private,0.0,International Debt Statistics (IDS) Database (December 2025)
DR Congo,United States,Private,0.0,International Debt Statistics (IDS) Database (December 2025)
DR Congo,World Bank-IDA                         ,Multilateral,3452865000.0,International Debt Statistics (IDS) Database (December 2025)
Djibouti,African Dev. Bank         ,Multilateral,109311260.5,International Debt Statistics (IDS) Database (December 2025)
Djibouti,African Export-Import Bank,Multilateral,141663000.0,International Debt Statistics (IDS) Database (December 2025)
Djibouti,Arab Fund for Economic & Social Development,Multilateral,197068197.4,International Debt Statistics (IDS) Database (December 2025)
Djibouti,Belgium,Bilateral,279464.1,International Debt Statistics (IDS) Database (December 2025)
Djibouti,China,Bilateral,1412431582.2,International Debt Statistics (IDS) Database (December 2025)
Djibouti,European Investment Bank,Multilateral,232713.6,International Debt Statistics (IDS) Database (December 2025)
Djibouti,France,Bilateral,2040399.6,International Debt Statistics (IDS) Database (December 2025)
Djibouti,India,Bilateral,38571000.0,International Debt Statistics (IDS) Database (December 2025)
Djibouti,International Fund for Agricultural Dev.,Multilateral,21015860.9,International Debt Statistics (IDS) Database (December 2025)
Djibouti,"Iran, Islamic Republic Of",Bilateral,9204654.0,International Debt Statistics (IDS) Database (December 2025)
Djibouti,Islamic Dev. Bank,Multilateral,129158054.1,International Debt Statistics (IDS) Database (December 2025)
Djibouti,Italy,Bilateral,47696937.9,International Debt Statistics (IDS) Database (December 2025)
Djibouti,Kuwait,Bilateral,163263516.8,International Debt Statistics (IDS) Database (December 2025)
Djibouti,Netherlands,Bilateral,78255142.5,International Debt Statistics (IDS) Database (December 2025)
Djibouti,OPEC Fund for International Dev.,Multilateral,23444000.0,International Debt Statistics (IDS) Database (December 2025)
Djibouti,Saudi Arabia,Bilateral,102756533.3,International Debt Statistics (IDS) Database (December 2025)
Djibouti,Spain,Bilateral,3904000.0,International Debt Statistics (IDS) Database (December 2025)
Djibouti,Turkiye,Bilateral,6954000.0,International Debt Statistics (IDS) Database (December 2025)
Djibouti,United Arab Emirates,Bilateral,11748672.6,International Debt Statistics (IDS) Database (December 2025)
Djibouti,World Bank-IDA                         ,Multilateral,295538000.0,International Debt Statistics (IDS) Database (December 2025)
Egypt,Africa Finance Corporation,Private,1000000000.0,International Debt Statistics (IDS) Database (December 2025)
Egypt,African Dev. Bank         ,Multilateral,2621534914.6,International Debt Statistics (IDS) Database (December 2025)
Egypt,African Export-Import Bank,Multilateral,3755625000.0,International Debt Statistics (IDS) Database (December 2025)
Egypt,Arab Fund for Economic & Social Development,Multilateral,2116795369.5,International Debt Statistics (IDS) Database (December 2025)
Egypt,Arab Monetary Fund,Multilateral,930471987.7,International Debt Statistics (IDS) Database (December 2025)
Egypt,Asian Infrastructure Investment Bank,Multilateral,536071000.0,International Debt Statistics (IDS) Database (December 2025)
Egypt,Austria,Private,20670993.3,International Debt Statistics (IDS) Database (December 2025)
Egypt,Bahrain,Private,514350325.7,International Debt Statistics (IDS) Database (December 2025)
Egypt,Belgium,Private,62877000.0,International Debt Statistics (IDS) Database (December 2025)
Egypt,Bondholders,Private,27307602259.0,International Debt Statistics (IDS) Database (December 2025)
Egypt,Canada,Bilateral,317179297.6,International Debt Statistics (IDS) Database (December 2025)
Egypt,China,Bilateral,3582890244.3,International Debt Statistics (IDS) Database (December 2025)
Egypt,China,Private,2323994000.0,International Debt Statistics (IDS) Database (December 2025)
Egypt,Denmark,Bilateral,11707149.8,International Debt Statistics (IDS) Database (December 2025)
Egypt,Denmark,Private,316864.5,International Debt Statistics (IDS) Database (December 2025)
Egypt,European Bank for Reconstruction and Dev. (EBRD),Multilateral,1364832835.9,International Debt Statistics (IDS) Database (December 2025)
Egypt,European Investment Bank,Multilateral,4121052277.4,International Debt Statistics (IDS) Database (December 2025)
Egypt,European Union,Multilateral,1038900000.0,International Debt Statistics (IDS) Database (December 2025)
Egypt,France,Bilateral,1574585180.3,International Debt Statistics (IDS) Database (December 2025)
Egypt,France,Private,1808633848.8,International Debt Statistics (IDS) Database (December 2025)
Egypt,"Germany, Fed. Rep. of",Bilateral,3494553124.5,International Debt Statistics (IDS) Database (December 2025)
Egypt,"Germany, Fed. Rep. of",Private,197373260.9,International Debt Statistics (IDS) Database (December 2025)
Egypt,Hong Kong,Private,300000000.0,International Debt Statistics (IDS) Database (December 2025)
Egypt,Hungary,Bilateral,721462027.2,International Debt Statistics (IDS) Database (December 2025)
Egypt,International Finance Corporation,Multilateral,254750000.0,International Debt Statistics (IDS) Database (December 2025)
Egypt,International Fund for Agricultural Dev.,Multilateral,126669207.5,International Debt Statistics (IDS) Database (December 2025)
Egypt,Islamic Dev. Bank,Multilateral,1203134562.3,International Debt Statistics (IDS) Database (December 2025)
Egypt,Italy,Bilateral,31166430.4,International Debt Statistics (IDS) Database (December 2025)
Egypt,Italy,Private,403231373.7,International Debt Statistics (IDS) Database (December 2025)
Egypt,Japan,Bilateral,2449322534.5,International Debt Statistics (IDS) Database (December 2025)
Egypt,Japan,Private,0.0,International Debt Statistics (IDS) Database (December 2025)
Egypt,"Korea, Republic of",Bilateral,426565721.2,International Debt Statistics (IDS) Database (December 2025)
Egypt,Kuwait,Bilateral,5850930345.7,International Debt Statistics (IDS) Database (December 2025)
Egypt,Luxembourg,Private,63826000.0,International Debt Statistics (IDS) Database (December 2025)
Egypt,Multiple Lenders,Multilateral,83992000.0,International Debt Statistics (IDS) Database (December 2025)
Egypt,Multiple Lenders,Private,7116245885.3,International Debt Statistics (IDS) Database (December 2025)
Egypt,Netherlands,Bilateral,14584078.2,International Debt Statistics (IDS) Database (December 2025)
Egypt,OPEC Fund for International Dev.,Multilateral,300957000.0,International Debt Statistics (IDS) Database (December 2025)
Egypt,Russian Federation,Bilateral,4082204296.7,International Debt Statistics (IDS) Database (December 2025)
Egypt,Saudi Arabia,Bilateral,6488493599.8,International Debt Statistics (IDS) Database (December 2025)
Egypt,South Africa,Private,500000000.0,International Debt Statistics (IDS) Database (December 2025)
Egypt,Spain,Bilateral,284444556.6,International Debt Statistics (IDS) Database (December 2025)
Egypt,Spain,Private,134018.1,International Debt Statistics (IDS) Database (December 2025)
Egypt,Switzerland,Bilateral,0.0,International Debt Statistics (IDS) Database (December 2025)
Egypt,Switzerland,Private,272729950.2,International Debt Statistics (IDS) Database (December 2025)
Egypt,UN-General Assembly (UNGA),Multilateral,3571000.0,International Debt Statistics (IDS) Database (December 2025)
Egypt,United Arab Emirates,Bilateral,90711553.4,International Debt Statistics (IDS) Database (December 2025)
Egypt,United Arab Emirates,Private,3619099000.0,International Debt Statistics (IDS) Database (December 2025)
Egypt,United Kingdom,Bilateral,50000000.0,International Debt Statistics (IDS) Database (December 2025)
Egypt,United Kingdom,Private,522328000.0,International Debt Statistics (IDS) Database (December 2025)
Egypt,United States,Bilateral,94749000.0,International Debt Statistics (IDS) Database (December 2025)
Egypt,United States,Private,574500000.0,International Debt Statistics (IDS) Database (December 2025)
Egypt,World Bank-IBRD                         ,Multilateral,12194251000.0,International Debt Statistics (IDS) Database (December 2025)
Egypt,World Bank-IDA                         ,Multilateral,100810000.0,International Debt Statistics (IDS) Database (December 2025)
Equatorial Guinea,African Dev. Bank         ,Multilateral,51145551.9,International Debt Statistics (IDS) Database (December 2025)
Equatorial Guinea,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,2000000.0,International Debt Statistics (IDS) Database (December 2025)
Equatorial Guinea,China,Bilateral,829399049.0,International Debt Statistics (IDS) Database (December 2025)
Equatorial Guinea,International Fund for Agricultural Dev.,Multilateral,734227.8,International Debt Statistics (IDS) Database (December 2025)
Equatorial Guinea,Russian Federation,Bilateral,29000.0,International Debt Statistics (IDS) Database (December 2025)
Equatorial Guinea,Spain,Bilateral,0.0,International Debt Statistics (IDS) Database (December 2025)
Equatorial Guinea,World Bank-IDA                         ,Multilateral,12491000.0,International Debt Statistics (IDS) Database (December 2025)
Eritrea,African Dev. Bank         ,Multilateral,79570470.3,International Debt Statistics (IDS) Database (December 2025)
Eritrea,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,2694300.0,International Debt Statistics (IDS) Database (December 2025)
Eritrea,China,Bilateral,3407533.7,International Debt Statistics (IDS) Database (December 2025)
Eritrea,India,Bilateral,1657200.0,International Debt Statistics (IDS) Database (December 2025)
Eritrea,International Fund for Agricultural Dev.,Multilateral,26579606.0,International Debt Statistics (IDS) Database (December 2025)
Eritrea,Italy,Bilateral,42555454.5,International Debt Statistics (IDS) Database (December 2025)
Eritrea,Kuwait,Bilateral,-129891.3,International Debt Statistics (IDS) Database (December 2025)
Eritrea,OPEC Fund for International Dev.,Multilateral,1174933.3,International Debt Statistics (IDS) Database (December 2025)
Eritrea,Saudi Arabia,Bilateral,3183750.0,International Debt Statistics (IDS) Database (December 2025)
Eritrea,United Arab Emirates,Bilateral,5331735.9,International Debt Statistics (IDS) Database (December 2025)
Eritrea,United States,Bilateral,8455916.6,International Debt Statistics (IDS) Database (December 2025)
Eritrea,World Bank-IDA                         ,Multilateral,407398000.0,International Debt Statistics (IDS) Database (December 2025)
Eswatini,African Dev. Bank         ,Multilateral,252227462.0,International Debt Statistics (IDS) Database (December 2025)
Eswatini,Arab African International Bank,Multilateral,4885000.0,International Debt Statistics (IDS) Database (December 2025)
Eswatini,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,23057000.0,International Debt Statistics (IDS) Database (December 2025)
Eswatini,Bondholders,Private,21340200.0,International Debt Statistics (IDS) Database (December 2025)
Eswatini,China,Bilateral,212983000.0,International Debt Statistics (IDS) Database (December 2025)
Eswatini,European Development Fund (EDF),Multilateral,147523.8,International Debt Statistics (IDS) Database (December 2025)
Eswatini,European Investment Bank,Multilateral,33833856.3,International Debt Statistics (IDS) Database (December 2025)
Eswatini,"Germany, Fed. Rep. of",Bilateral,1891836.9,International Debt Statistics (IDS) Database (December 2025)
Eswatini,India,Bilateral,553000.0,International Debt Statistics (IDS) Database (December 2025)
Eswatini,International Fund for Agricultural Dev.,Multilateral,12626150.8,International Debt Statistics (IDS) Database (December 2025)
Eswatini,Italy,Bilateral,8142898.2,International Debt Statistics (IDS) Database (December 2025)
Eswatini,Japan,Bilateral,18391318.2,International Debt Statistics (IDS) Database (December 2025)
Eswatini,Kuwait,Bilateral,20957947.7,International Debt Statistics (IDS) Database (December 2025)
Eswatini,Multiple Lenders,Bilateral,3241000.0,International Debt Statistics (IDS) Database (December 2025)
Eswatini,Nigeria,Bilateral,1690290.3,International Debt Statistics (IDS) Database (December 2025)
Eswatini,OPEC Fund for International Dev.,Multilateral,15772000.0,International Debt Statistics (IDS) Database (December 2025)
Eswatini,South Africa,Bilateral,916134.8,International Debt Statistics (IDS) Database (December 2025)
Eswatini,United Arab Emirates,Bilateral,4434581.3,International Debt Statistics (IDS) Database (December 2025)
Eswatini,United Kingdom,Private,8002575.0,International Debt Statistics (IDS) Database (December 2025)
Eswatini,World Bank-IBRD                         ,Multilateral,221826000.0,International Debt Statistics (IDS) Database (December 2025)
Eswatini,World Bank-IDA                         ,Multilateral,0.0,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,African Dev. Bank         ,Multilateral,2213312084.6,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,88698000.0,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,Bondholders,Private,1000000000.0,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,Bulgaria,Bilateral,8066000.0,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,Canada,Bilateral,0.0,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,China,Bilateral,6041153598.4,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,China,Private,1399838000.0,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,Czechia,Bilateral,65279.9,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,Denmark,Private,102873955.8,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,Eastern & Southern African Trade & Dev. Bank (TDB),Multilateral,2397000.0,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,Egypt,Private,82000.0,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,European Investment Bank,Multilateral,167621320.5,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,France,Bilateral,219380357.4,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,France,Private,168341000.0,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,"Germany, Fed. Rep. of",Bilateral,8559497.1,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,India,Bilateral,302103000.0,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,India,Private,18490405.3,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,International Fund for Agricultural Dev.,Multilateral,415943306.5,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,Israel,Private,88711000.0,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,Italy,Bilateral,244982600.6,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,Italy,Private,353374623.5,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,Japan,Bilateral,50628790.3,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,Japan,Private,252928000.0,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,"Korea, Republic of",Bilateral,384180172.1,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,Kuwait,Bilateral,73170969.4,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,Libya,Bilateral,237287000.0,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,Multiple Lenders,Bilateral,4000000000.0,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,Nordic Development Fund,Multilateral,6619870.8,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,Nordic Investment Bank,Multilateral,11840238.3,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,OPEC Fund for International Dev.,Multilateral,66715414.4,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,Poland,Bilateral,92000000.0,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,Russian Federation,Bilateral,162200000.0,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,Saudi Arabia,Bilateral,103046133.3,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,Serbia,Bilateral,101332000.0,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,Serbia,Private,4203000.0,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,South Africa,Private,59972000.0,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,Sweden,Private,85230000.0,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,Switzerland,Private,454617000.0,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,Turkiye,Bilateral,150000000.0,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,United Arab Emirates,Bilateral,3008305.0,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,United Arab Emirates,Private,916000.0,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,United Kingdom,Private,118705000.0,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,United States,Bilateral,344441061.6,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,United States,Private,1581284190.8,International Debt Statistics (IDS) Database (December 2025)
Ethiopia,World Bank-IDA                         ,Multilateral,12761932000.0,International Debt Statistics (IDS) Database (December 2025)
Gabon,African Dev. Bank         ,Multilateral,859320389.3,International Debt Statistics (IDS) Database (December 2025)
Gabon,African Export-Import Bank,Multilateral,0.0,International Debt Statistics (IDS) Database (December 2025)
Gabon,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,39594.8,International Debt Statistics (IDS) Database (December 2025)
Gabon,Austria,Private,52912215.9,International Debt Statistics (IDS) Database (December 2025)
Gabon,Bondholders,Private,1710000000.0,International Debt Statistics (IDS) Database (December 2025)
Gabon,Central Bank of West African States (BCEAO),Multilateral,138738102.0,International Debt Statistics (IDS) Database (December 2025)
Gabon,China,Bilateral,802335099.4,International Debt Statistics (IDS) Database (December 2025)
Gabon,China,Private,80712000.0,International Debt Statistics (IDS) Database (December 2025)
Gabon,European Development Fund (EDF),Multilateral,753202.5,International Debt Statistics (IDS) Database (December 2025)
Gabon,European Investment Bank,Multilateral,1850280.9,International Debt Statistics (IDS) Database (December 2025)
Gabon,France,Bilateral,499800245.4,International Debt Statistics (IDS) Database (December 2025)
Gabon,France,Private,19757800.2,International Debt Statistics (IDS) Database (December 2025)
Gabon,India,Bilateral,725000.0,International Debt Statistics (IDS) Database (December 2025)
Gabon,International Fund for Agricultural Dev.,Multilateral,5488548.1,International Debt Statistics (IDS) Database (December 2025)
Gabon,Islamic Dev. Bank,Multilateral,144550733.0,International Debt Statistics (IDS) Database (December 2025)
Gabon,Israel,Private,23584068.9,International Debt Statistics (IDS) Database (December 2025)
Gabon,Spain,Private,90961623.5,International Debt Statistics (IDS) Database (December 2025)
Gabon,United States,Private,500000000.0,International Debt Statistics (IDS) Database (December 2025)
Gabon,World Bank-IBRD                         ,Multilateral,619906000.0,International Debt Statistics (IDS) Database (December 2025)
Gambia,African Dev. Bank         ,Multilateral,49176308.5,International Debt Statistics (IDS) Database (December 2025)
Gambia,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,82818000.0,International Debt Statistics (IDS) Database (December 2025)
Gambia,Belgium,Bilateral,352187.1,International Debt Statistics (IDS) Database (December 2025)
Gambia,China,Bilateral,23975230.2,International Debt Statistics (IDS) Database (December 2025)
Gambia,Economic Community of West African States (ECOWAS),Multilateral,27955565.9,International Debt Statistics (IDS) Database (December 2025)
Gambia,European Investment Bank,Multilateral,53930337.9,International Debt Statistics (IDS) Database (December 2025)
Gambia,India,Bilateral,69421000.0,International Debt Statistics (IDS) Database (December 2025)
Gambia,International Bank for Economic Cooperation (IBEC),Multilateral,0.0,International Debt Statistics (IDS) Database (December 2025)
Gambia,International Fund for Agricultural Dev.,Multilateral,28604066.7,International Debt Statistics (IDS) Database (December 2025)
Gambia,Islamic Dev. Bank,Multilateral,223640509.2,International Debt Statistics (IDS) Database (December 2025)
Gambia,Kuwait,Bilateral,92391622.0,International Debt Statistics (IDS) Database (December 2025)
Gambia,Kuwait,Private,20149000.0,International Debt Statistics (IDS) Database (December 2025)
Gambia,Libya,Bilateral,3950000.0,International Debt Statistics (IDS) Database (December 2025)
Gambia,Multiple Lenders,Bilateral,4565000.0,International Debt Statistics (IDS) Database (December 2025)
Gambia,OPEC Fund for International Dev.,Multilateral,36160000.0,International Debt Statistics (IDS) Database (December 2025)
Gambia,Saudi Arabia,Bilateral,134542933.4,International Debt Statistics (IDS) Database (December 2025)
Gambia,United Arab Emirates,Bilateral,16950034.0,International Debt Statistics (IDS) Database (December 2025)
Gambia,"Venezuela, Republic Bolivarian",Bilateral,18749000.0,International Debt Statistics (IDS) Database (December 2025)
Gambia,World Bank-IDA                         ,Multilateral,122358000.0,International Debt Statistics (IDS) Database (December 2025)
Ghana,African Dev. Bank         ,Multilateral,1212512650.1,International Debt Statistics (IDS) Database (December 2025)
Ghana,African Export-Import Bank,Multilateral,754360000.0,International Debt Statistics (IDS) Database (December 2025)
Ghana,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,34414000.0,International Debt Statistics (IDS) Database (December 2025)
Ghana,Austria,Private,235189298.7,International Debt Statistics (IDS) Database (December 2025)
Ghana,Belgium,Bilateral,80447578.5,International Debt Statistics (IDS) Database (December 2025)
Ghana,Belgium,Private,513021286.8,International Debt Statistics (IDS) Database (December 2025)
Ghana,Bondholders,Private,9236087000.0,International Debt Statistics (IDS) Database (December 2025)
Ghana,Brazil,Bilateral,855000.0,International Debt Statistics (IDS) Database (December 2025)
Ghana,Brazil,Private,120421000.0,International Debt Statistics (IDS) Database (December 2025)
Ghana,China,Bilateral,1605393781.2,International Debt Statistics (IDS) Database (December 2025)
Ghana,China,Private,249162000.0,International Debt Statistics (IDS) Database (December 2025)
Ghana,Czechia,Bilateral,33851517.6,International Debt Statistics (IDS) Database (December 2025)
Ghana,Czechia,Private,80121006.9,International Debt Statistics (IDS) Database (December 2025)
Ghana,Denmark,Private,51685275.0,International Debt Statistics (IDS) Database (December 2025)
Ghana,Economic Community of West African States (ECOWAS),Multilateral,81781193.0,International Debt Statistics (IDS) Database (December 2025)
Ghana,Egypt,Bilateral,187736000.0,International Debt Statistics (IDS) Database (December 2025)
Ghana,European Investment Bank,Multilateral,39250680.9,International Debt Statistics (IDS) Database (December 2025)
Ghana,France,Bilateral,282422887.2,International Debt Statistics (IDS) Database (December 2025)
Ghana,France,Private,132094847.4,International Debt Statistics (IDS) Database (December 2025)
Ghana,"Germany, Fed. Rep. of",Bilateral,300562081.2,International Debt Statistics (IDS) Database (December 2025)
Ghana,"Germany, Fed. Rep. of",Private,786157300.5,International Debt Statistics (IDS) Database (December 2025)
Ghana,India,Bilateral,448753000.0,International Debt Statistics (IDS) Database (December 2025)
Ghana,International Fund for Agricultural Dev.,Multilateral,193448878.2,International Debt Statistics (IDS) Database (December 2025)
Ghana,Israel,Private,169268244.8,International Debt Statistics (IDS) Database (December 2025)
Ghana,Italy,Bilateral,30384708.3,International Debt Statistics (IDS) Database (December 2025)
Ghana,Italy,Private,220127326.5,International Debt Statistics (IDS) Database (December 2025)
Ghana,Japan,Bilateral,1327800.8,International Debt Statistics (IDS) Database (December 2025)
Ghana,"Korea, Republic of",Bilateral,150254476.8,International Debt Statistics (IDS) Database (December 2025)
Ghana,"Korea, Republic of",Private,5146859.2,International Debt Statistics (IDS) Database (December 2025)
Ghana,Kuwait,Bilateral,50482221.1,International Debt Statistics (IDS) Database (December 2025)
Ghana,Luxembourg,Private,0.0,International Debt Statistics (IDS) Database (December 2025)
Ghana,Mauritius,Private,67612000.0,International Debt Statistics (IDS) Database (December 2025)
Ghana,Multiple Lenders,Private,0.0,International Debt Statistics (IDS) Database (December 2025)
Ghana,Netherlands,Private,446312478.9,International Debt Statistics (IDS) Database (December 2025)
Ghana,Nigeria,Bilateral,603000.0,International Debt Statistics (IDS) Database (December 2025)
Ghana,Nordic Development Fund,Multilateral,40384068.6,International Debt Statistics (IDS) Database (December 2025)
Ghana,OPEC Fund for International Dev.,Multilateral,21868000.0,International Debt Statistics (IDS) Database (December 2025)
Ghana,Saudi Arabia,Bilateral,24671733.4,International Debt Statistics (IDS) Database (December 2025)
Ghana,South Africa,Private,275685119.5,International Debt Statistics (IDS) Database (December 2025)
