iso_code,year,value,indicator
AGO,2000,23661.0,MALARIA_EST_DEATHS
BDI,2000,12288.0,MALARIA_EST_DEATHS
BEN,2000,7898.0,MALARIA_EST_DEATHS
BFA,2000,41277.0,MALARIA_EST_DEATHS
BWA,2000,49.0,MALARIA_EST_DEATHS
CAF,2000,7379.0,MALARIA_EST_DEATHS
CMR,2000,17144.0,MALARIA_EST_DEATHS
COD,2000,100494.0,MALARIA_EST_DEATHS
COG,2000,3034.0,MALARIA_EST_DEATHS
COM,2000,89.0,MALARIA_EST_DEATHS
CPV,2000,0.0,MALARIA_EST_DEATHS
DZA,2000,2.0,MALARIA_EST_DEATHS
ERI,2000,97.0,MALARIA_EST_DEATHS
ETH,2000,16808.0,MALARIA_EST_DEATHS
GAB,2000,359.0,MALARIA_EST_DEATHS
GHA,2000,19388.0,MALARIA_EST_DEATHS
GIN,2000,16396.0,MALARIA_EST_DEATHS
GMB,2000,577.0,MALARIA_EST_DEATHS
GNB,2000,2273.0,MALARIA_EST_DEATHS
GNQ,2000,633.0,MALARIA_EST_DEATHS
KEN,2000,11901.0,MALARIA_EST_DEATHS
LBR,2000,6968.0,MALARIA_EST_DEATHS
MDG,2000,2239.0,MALARIA_EST_DEATHS
MLI,2000,25672.0,MALARIA_EST_DEATHS
MOZ,2000,45482.0,MALARIA_EST_DEATHS
MRT,2000,1094.0,MALARIA_EST_DEATHS
MWI,2000,17225.0,MALARIA_EST_DEATHS
NAM,2000,199.0,MALARIA_EST_DEATHS
NER,2000,25663.0,MALARIA_EST_DEATHS
NGA,2000,249308.0,MALARIA_EST_DEATHS
RWA,2000,6191.0,MALARIA_EST_DEATHS
SEN,2000,6336.0,MALARIA_EST_DEATHS
SLE,2000,14506.0,MALARIA_EST_DEATHS
SSD,2000,10974.0,MALARIA_EST_DEATHS
STP,2000,254.0,MALARIA_EST_DEATHS
SWZ,2000,2.0,MALARIA_EST_DEATHS
TCD,2000,8459.0,MALARIA_EST_DEATHS
TGO,2000,5462.0,MALARIA_EST_DEATHS
TZA,2000,40887.0,MALARIA_EST_DEATHS
UGA,2000,45764.0,MALARIA_EST_DEATHS
ZAF,2000,424.0,MALARIA_EST_DEATHS
ZMB,2000,13121.0,MALARIA_EST_DEATHS
ZWE,2000,2707.0,MALARIA_EST_DEATHS
ARG,2000,0.0,MALARIA_EST_DEATHS
BLZ,2000,0.0,MALARIA_EST_DEATHS
BOL,2000,24.0,MALARIA_EST_DEATHS
BRA,2000,245.0,MALARIA_EST_DEATHS
COL,2000,124.0,MALARIA_EST_DEATHS
CRI,2000,0.0,MALARIA_EST_DEATHS
DOM,2000,6.0,MALARIA_EST_DEATHS
ECU,2000,66.0,MALARIA_EST_DEATHS
GTM,2000,27.0,MALARIA_EST_DEATHS
GUY,2000,50.0,MALARIA_EST_DEATHS
HND,2000,23.0,MALARIA_EST_DEATHS
HTI,2000,185.0,MALARIA_EST_DEATHS
MEX,2000,0.0,MALARIA_EST_DEATHS
NIC,2000,4.0,MALARIA_EST_DEATHS
PAN,2000,1.0,MALARIA_EST_DEATHS
PER,2000,96.0,MALARIA_EST_DEATHS
PRY,2000,0.0,MALARIA_EST_DEATHS
SLV,2000,0.0,MALARIA_EST_DEATHS
SUR,2000,24.0,MALARIA_EST_DEATHS
VEN,2000,26.0,MALARIA_EST_DEATHS
MAR,2000,0.0,MALARIA_EST_DEATHS
AFG,2000,965.0,MALARIA_EST_DEATHS
ARE,2000,0.0,MALARIA_EST_DEATHS
DJI,2000,4.0,MALARIA_EST_DEATHS
EGY,2000,0.0,MALARIA_EST_DEATHS
IRN,2000,4.0,MALARIA_EST_DEATHS
IRQ,2000,0.0,MALARIA_EST_DEATHS
OMN,2000,0.0,MALARIA_EST_DEATHS
PAK,2000,995.0,MALARIA_EST_DEATHS
SAU,2000,0.0,MALARIA_EST_DEATHS
SDN,2000,6200.0,MALARIA_EST_DEATHS
SOM,2000,2852.0,MALARIA_EST_DEATHS
SYR,2000,0.0,MALARIA_EST_DEATHS
YEM,2000,2640.0,MALARIA_EST_DEATHS
ARM,2000,0.0,MALARIA_EST_DEATHS
AZE,2000,0.0,MALARIA_EST_DEATHS
GEO,2000,0.0,MALARIA_EST_DEATHS
KAZ,2000,0.0,MALARIA_EST_DEATHS
KGZ,2000,0.0,MALARIA_EST_DEATHS
TJK,2000,0.0,MALARIA_EST_DEATHS
TKM,2000,0.0,MALARIA_EST_DEATHS
TUR,2000,0.0,MALARIA_EST_DEATHS
UZB,2000,0.0,MALARIA_EST_DEATHS
BGD,2000,199.0,MALARIA_EST_DEATHS
BTN,2000,15.0,MALARIA_EST_DEATHS
IDN,2000,1682.0,MALARIA_EST_DEATHS
IND,2000,29512.0,MALARIA_EST_DEATHS
LKA,2000,77.0,MALARIA_EST_DEATHS
MMR,2000,2744.0,MALARIA_EST_DEATHS
NPL,2000,25.0,MALARIA_EST_DEATHS
PRK,2000,0.0,MALARIA_EST_DEATHS
THA,2000,625.0,MALARIA_EST_DEATHS
TLS,2000,241.0,MALARIA_EST_DEATHS
CHN,2000,31.0,MALARIA_EST_DEATHS
KHM,2000,1582.0,MALARIA_EST_DEATHS
KOR,2000,0.0,MALARIA_EST_DEATHS
LAO,2000,221.0,MALARIA_EST_DEATHS
MYS,2000,35.0,MALARIA_EST_DEATHS
PHL,2000,204.0,MALARIA_EST_DEATHS
PNG,2000,3142.0,MALARIA_EST_DEATHS
SLB,2000,476.0,MALARIA_EST_DEATHS
VNM,2000,421.0,MALARIA_EST_DEATHS
VUT,2000,34.0,MALARIA_EST_DEATHS
AGO,2001,24478.0,MALARIA_EST_DEATHS
BDI,2001,11335.0,MALARIA_EST_DEATHS
BEN,2001,8455.0,MALARIA_EST_DEATHS
BFA,2001,41824.0,MALARIA_EST_DEATHS
BWA,2001,19.0,MALARIA_EST_DEATHS
CAF,2001,7593.0,MALARIA_EST_DEATHS
CMR,2001,17459.0,MALARIA_EST_DEATHS
COD,2001,100192.0,MALARIA_EST_DEATHS
COG,2001,2983.0,MALARIA_EST_DEATHS
COM,2001,89.0,MALARIA_EST_DEATHS
CPV,2001,0.0,MALARIA_EST_DEATHS
DZA,2001,1.0,MALARIA_EST_DEATHS
ERI,2001,130.0,MALARIA_EST_DEATHS
ETH,2001,18031.0,MALARIA_EST_DEATHS
GAB,2001,337.0,MALARIA_EST_DEATHS
GHA,2001,18435.0,MALARIA_EST_DEATHS
GIN,2001,15919.0,MALARIA_EST_DEATHS
GMB,2001,527.0,MALARIA_EST_DEATHS
GNB,2001,1717.0,MALARIA_EST_DEATHS
GNQ,2001,644.0,MALARIA_EST_DEATHS
KEN,2001,13668.0,MALARIA_EST_DEATHS
LBR,2001,6644.0,MALARIA_EST_DEATHS
MDG,2001,2747.0,MALARIA_EST_DEATHS
MLI,2001,23927.0,MALARIA_EST_DEATHS
MOZ,2001,45549.0,MALARIA_EST_DEATHS
MRT,2001,1151.0,MALARIA_EST_DEATHS
MWI,2001,16121.0,MALARIA_EST_DEATHS
NAM,2001,263.0,MALARIA_EST_DEATHS
NER,2001,25034.0,MALARIA_EST_DEATHS
NGA,2001,242521.0,MALARIA_EST_DEATHS
RWA,2001,6004.0,MALARIA_EST_DEATHS
SEN,2001,6404.0,MALARIA_EST_DEATHS
SLE,2001,15093.0,MALARIA_EST_DEATHS
SSD,2001,10497.0,MALARIA_EST_DEATHS
STP,2001,248.0,MALARIA_EST_DEATHS
SWZ,2001,3.0,MALARIA_EST_DEATHS
TCD,2001,9111.0,MALARIA_EST_DEATHS
TGO,2001,5427.0,MALARIA_EST_DEATHS
TZA,2001,38471.0,MALARIA_EST_DEATHS
UGA,2001,51831.0,MALARIA_EST_DEATHS
ZAF,2001,81.0,MALARIA_EST_DEATHS
ZMB,2001,13075.0,MALARIA_EST_DEATHS
ZWE,2001,2716.0,MALARIA_EST_DEATHS
ARG,2001,0.0,MALARIA_EST_DEATHS
BLZ,2001,0.0,MALARIA_EST_DEATHS
BOL,2001,9.0,MALARIA_EST_DEATHS
BRA,2001,142.0,MALARIA_EST_DEATHS
COL,2001,168.0,MALARIA_EST_DEATHS
CRI,2001,0.0,MALARIA_EST_DEATHS
DOM,2001,17.0,MALARIA_EST_DEATHS
ECU,2001,84.0,MALARIA_EST_DEATHS
GTM,2001,18.0,MALARIA_EST_DEATHS
GUY,2001,52.0,MALARIA_EST_DEATHS
HND,2001,15.0,MALARIA_EST_DEATHS
HTI,2001,188.0,MALARIA_EST_DEATHS
MEX,2001,0.0,MALARIA_EST_DEATHS
NIC,2001,2.0,MALARIA_EST_DEATHS
PAN,2001,1.0,MALARIA_EST_DEATHS
PER,2001,89.0,MALARIA_EST_DEATHS
PRY,2001,0.0,MALARIA_EST_DEATHS
SLV,2001,0.0,MALARIA_EST_DEATHS
SUR,2001,23.0,MALARIA_EST_DEATHS
VEN,2001,15.0,MALARIA_EST_DEATHS
MAR,2001,0.0,MALARIA_EST_DEATHS
AFG,2001,965.0,MALARIA_EST_DEATHS
ARE,2001,0.0,MALARIA_EST_DEATHS
DJI,2001,4.0,MALARIA_EST_DEATHS
EGY,2001,0.0,MALARIA_EST_DEATHS
IRN,2001,2.0,MALARIA_EST_DEATHS
IRQ,2001,0.0,MALARIA_EST_DEATHS
OMN,2001,0.0,MALARIA_EST_DEATHS
PAK,2001,1144.0,MALARIA_EST_DEATHS
SAU,2001,0.0,MALARIA_EST_DEATHS
SDN,2001,5919.0,MALARIA_EST_DEATHS
SOM,2001,2962.0,MALARIA_EST_DEATHS
SYR,2001,0.0,MALARIA_EST_DEATHS
YEM,2001,2947.0,MALARIA_EST_DEATHS
ARM,2001,0.0,MALARIA_EST_DEATHS
AZE,2001,0.0,MALARIA_EST_DEATHS
GEO,2001,0.0,MALARIA_EST_DEATHS
KAZ,2001,0.0,MALARIA_EST_DEATHS
KGZ,2001,0.0,MALARIA_EST_DEATHS
TJK,2001,0.0,MALARIA_EST_DEATHS
TKM,2001,0.0,MALARIA_EST_DEATHS
TUR,2001,0.0,MALARIA_EST_DEATHS
UZB,2001,0.0,MALARIA_EST_DEATHS
BGD,2001,202.0,MALARIA_EST_DEATHS
BTN,2001,14.0,MALARIA_EST_DEATHS
IDN,2001,1705.0,MALARIA_EST_DEATHS
IND,2001,28679.0,MALARIA_EST_DEATHS
LKA,2001,52.0,MALARIA_EST_DEATHS
MMR,2001,2775.0,MALARIA_EST_DEATHS
NPL,2001,28.0,MALARIA_EST_DEATHS
PRK,2001,0.0,MALARIA_EST_DEATHS
THA,2001,424.0,MALARIA_EST_DEATHS
TLS,2001,245.0,MALARIA_EST_DEATHS
CHN,2001,27.0,MALARIA_EST_DEATHS
KHM,2001,904.0,MALARIA_EST_DEATHS
KOR,2001,0.0,MALARIA_EST_DEATHS
LAO,2001,152.0,MALARIA_EST_DEATHS
MYS,2001,46.0,MALARIA_EST_DEATHS
PHL,2001,143.0,MALARIA_EST_DEATHS
PNG,2001,3075.0,MALARIA_EST_DEATHS
SLB,2001,521.0,MALARIA_EST_DEATHS
VNM,2001,380.0,MALARIA_EST_DEATHS
VUT,2001,24.0,MALARIA_EST_DEATHS
AGO,2002,22952.0,MALARIA_EST_DEATHS
BDI,2002,9397.0,MALARIA_EST_DEATHS
BEN,2002,8825.0,MALARIA_EST_DEATHS
BFA,2002,40688.0,MALARIA_EST_DEATHS
BWA,2002,9.0,MALARIA_EST_DEATHS
CAF,2002,7872.0,MALARIA_EST_DEATHS
CMR,2002,17775.0,MALARIA_EST_DEATHS
COD,2002,101603.0,MALARIA_EST_DEATHS
COG,2002,2749.0,MALARIA_EST_DEATHS
COM,2002,89.0,MALARIA_EST_DEATHS
CPV,2002,2.0,MALARIA_EST_DEATHS
DZA,2002,0.0,MALARIA_EST_DEATHS
ERI,2002,74.0,MALARIA_EST_DEATHS
ETH,2002,16864.0,MALARIA_EST_DEATHS
GAB,2002,299.0,MALARIA_EST_DEATHS
GHA,2002,16937.0,MALARIA_EST_DEATHS
GIN,2002,14460.0,MALARIA_EST_DEATHS
GMB,2002,489.0,MALARIA_EST_DEATHS
GNB,2002,1297.0,MALARIA_EST_DEATHS
GNQ,2002,657.0,MALARIA_EST_DEATHS
KEN,2002,13472.0,MALARIA_EST_DEATHS
LBR,2002,6049.0,MALARIA_EST_DEATHS
MDG,2002,2221.0,MALARIA_EST_DEATHS
MLI,2002,22172.0,MALARIA_EST_DEATHS
MOZ,2002,42733.0,MALARIA_EST_DEATHS
MRT,2002,1129.0,MALARIA_EST_DEATHS
MWI,2002,13784.0,MALARIA_EST_DEATHS
NAM,2002,180.0,MALARIA_EST_DEATHS
NER,2002,21946.0,MALARIA_EST_DEATHS
NGA,2002,230496.0,MALARIA_EST_DEATHS
RWA,2002,5076.0,MALARIA_EST_DEATHS
SEN,2002,5645.0,MALARIA_EST_DEATHS
SLE,2002,14567.0,MALARIA_EST_DEATHS
SSD,2002,9401.0,MALARIA_EST_DEATHS
STP,2002,321.0,MALARIA_EST_DEATHS
SWZ,2002,1.0,MALARIA_EST_DEATHS
TCD,2002,8665.0,MALARIA_EST_DEATHS
TGO,2002,5560.0,MALARIA_EST_DEATHS
TZA,2002,33657.0,MALARIA_EST_DEATHS
UGA,2002,50654.0,MALARIA_EST_DEATHS
ZAF,2002,96.0,MALARIA_EST_DEATHS
ZMB,2002,11675.0,MALARIA_EST_DEATHS
ZWE,2002,2723.0,MALARIA_EST_DEATHS
ARG,2002,0.0,MALARIA_EST_DEATHS
BLZ,2002,0.0,MALARIA_EST_DEATHS
BOL,2002,9.0,MALARIA_EST_DEATHS
BRA,2002,95.0,MALARIA_EST_DEATHS
COL,2002,162.0,MALARIA_EST_DEATHS
CRI,2002,0.0,MALARIA_EST_DEATHS
DOM,2002,11.0,MALARIA_EST_DEATHS
ECU,2002,64.0,MALARIA_EST_DEATHS
GTM,2002,20.0,MALARIA_EST_DEATHS
GUY,2002,42.0,MALARIA_EST_DEATHS
HND,2002,11.0,MALARIA_EST_DEATHS
HTI,2002,191.0,MALARIA_EST_DEATHS
MEX,2002,0.0,MALARIA_EST_DEATHS
NIC,2002,8.0,MALARIA_EST_DEATHS
PAN,2002,2.0,MALARIA_EST_DEATHS
PER,2002,108.0,MALARIA_EST_DEATHS
PRY,2002,0.0,MALARIA_EST_DEATHS
SLV,2002,0.0,MALARIA_EST_DEATHS
SUR,2002,15.0,MALARIA_EST_DEATHS
VEN,2002,19.0,MALARIA_EST_DEATHS
MAR,2002,0.0,MALARIA_EST_DEATHS
AFG,2002,1133.0,MALARIA_EST_DEATHS
ARE,2002,0.0,MALARIA_EST_DEATHS
DJI,2002,4.0,MALARIA_EST_DEATHS
EGY,2002,0.0,MALARIA_EST_DEATHS
IRN,2002,2.0,MALARIA_EST_DEATHS
IRQ,2002,0.0,MALARIA_EST_DEATHS
OMN,2002,0.0,MALARIA_EST_DEATHS
PAK,2002,1001.0,MALARIA_EST_DEATHS
SAU,2002,0.0,MALARIA_EST_DEATHS
SDN,2002,4688.0,MALARIA_EST_DEATHS
SOM,2002,3069.0,MALARIA_EST_DEATHS
SYR,2002,0.0,MALARIA_EST_DEATHS
YEM,2002,3283.0,MALARIA_EST_DEATHS
ARM,2002,0.0,MALARIA_EST_DEATHS
AZE,2002,0.0,MALARIA_EST_DEATHS
GEO,2002,0.0,MALARIA_EST_DEATHS
KAZ,2002,0.0,MALARIA_EST_DEATHS
KGZ,2002,0.0,MALARIA_EST_DEATHS
TJK,2002,0.0,MALARIA_EST_DEATHS
TKM,2002,0.0,MALARIA_EST_DEATHS
TUR,2002,0.0,MALARIA_EST_DEATHS
UZB,2002,0.0,MALARIA_EST_DEATHS
BGD,2002,206.0,MALARIA_EST_DEATHS
BTN,2002,11.0,MALARIA_EST_DEATHS
IDN,2002,1729.0,MALARIA_EST_DEATHS
IND,2002,27270.0,MALARIA_EST_DEATHS
LKA,2002,30.0,MALARIA_EST_DEATHS
MMR,2002,2802.0,MALARIA_EST_DEATHS
NPL,2002,62.0,MALARIA_EST_DEATHS
PRK,2002,0.0,MALARIA_EST_DEATHS
THA,2002,361.0,MALARIA_EST_DEATHS
TLS,2002,199.0,MALARIA_EST_DEATHS
CHN,2002,42.0,MALARIA_EST_DEATHS
KHM,2002,803.0,MALARIA_EST_DEATHS
KOR,2002,0.0,MALARIA_EST_DEATHS
LAO,2002,124.0,MALARIA_EST_DEATHS
MYS,2002,38.0,MALARIA_EST_DEATHS
PHL,2002,180.0,MALARIA_EST_DEATHS
PNG,2002,2635.0,MALARIA_EST_DEATHS
SLB,2002,513.0,MALARIA_EST_DEATHS
VNM,2002,271.0,MALARIA_EST_DEATHS
VUT,2002,52.0,MALARIA_EST_DEATHS
AGO,2003,22694.0,MALARIA_EST_DEATHS
BDI,2003,8294.0,MALARIA_EST_DEATHS
BEN,2003,9668.0,MALARIA_EST_DEATHS
BFA,2003,38366.0,MALARIA_EST_DEATHS
BWA,2003,4.0,MALARIA_EST_DEATHS
CAF,2003,8393.0,MALARIA_EST_DEATHS
CMR,2003,18374.0,MALARIA_EST_DEATHS
COD,2003,105469.0,MALARIA_EST_DEATHS
COG,2003,2630.0,MALARIA_EST_DEATHS
COM,2003,89.0,MALARIA_EST_DEATHS
CPV,2003,4.0,MALARIA_EST_DEATHS
DZA,2003,0.0,MALARIA_EST_DEATHS
ERI,2003,112.0,MALARIA_EST_DEATHS
ETH,2003,18702.0,MALARIA_EST_DEATHS
GAB,2003,254.0,MALARIA_EST_DEATHS
GHA,2003,15909.0,MALARIA_EST_DEATHS
GIN,2003,12844.0,MALARIA_EST_DEATHS
GMB,2003,468.0,MALARIA_EST_DEATHS
GNB,2003,1003.0,MALARIA_EST_DEATHS
GNQ,2003,682.0,MALARIA_EST_DEATHS
KEN,2003,13021.0,MALARIA_EST_DEATHS
LBR,2003,5326.0,MALARIA_EST_DEATHS
MDG,2003,2917.0,MALARIA_EST_DEATHS
MLI,2003,21772.0,MALARIA_EST_DEATHS
MOZ,2003,39238.0,MALARIA_EST_DEATHS
MRT,2003,1154.0,MALARIA_EST_DEATHS
MWI,2003,11643.0,MALARIA_EST_DEATHS
NAM,2003,172.0,MALARIA_EST_DEATHS
NER,2003,20714.0,MALARIA_EST_DEATHS
NGA,2003,226464.0,MALARIA_EST_DEATHS
RWA,2003,4248.0,MALARIA_EST_DEATHS
SEN,2003,5034.0,MALARIA_EST_DEATHS
SLE,2003,13478.0,MALARIA_EST_DEATHS
SSD,2003,8739.0,MALARIA_EST_DEATHS
STP,2003,193.0,MALARIA_EST_DEATHS
SWZ,2003,0.0,MALARIA_EST_DEATHS
TCD,2003,8926.0,MALARIA_EST_DEATHS
TGO,2003,5897.0,MALARIA_EST_DEATHS
TZA,2003,30612.0,MALARIA_EST_DEATHS
UGA,2003,45326.0,MALARIA_EST_DEATHS
ZAF,2003,142.0,MALARIA_EST_DEATHS
ZMB,2003,10421.0,MALARIA_EST_DEATHS
ZWE,2003,2730.0,MALARIA_EST_DEATHS
ARG,2003,1.0,MALARIA_EST_DEATHS
BLZ,2003,0.0,MALARIA_EST_DEATHS
BOL,2003,12.0,MALARIA_EST_DEATHS
BRA,2003,104.0,MALARIA_EST_DEATHS
COL,2003,118.0,MALARIA_EST_DEATHS
CRI,2003,0.0,MALARIA_EST_DEATHS
DOM,2003,12.0,MALARIA_EST_DEATHS
ECU,2003,46.0,MALARIA_EST_DEATHS
GTM,2003,16.0,MALARIA_EST_DEATHS
GUY,2003,53.0,MALARIA_EST_DEATHS
HND,2003,9.0,MALARIA_EST_DEATHS
HTI,2003,195.0,MALARIA_EST_DEATHS
MEX,2003,0.0,MALARIA_EST_DEATHS
NIC,2003,7.0,MALARIA_EST_DEATHS
PAN,2003,4.0,MALARIA_EST_DEATHS
PER,2003,95.0,MALARIA_EST_DEATHS
PRY,2003,0.0,MALARIA_EST_DEATHS
SLV,2003,0.0,MALARIA_EST_DEATHS
SUR,2003,18.0,MALARIA_EST_DEATHS
VEN,2003,27.0,MALARIA_EST_DEATHS
MAR,2003,0.0,MALARIA_EST_DEATHS
AFG,2003,798.0,MALARIA_EST_DEATHS
ARE,2003,0.0,MALARIA_EST_DEATHS
DJI,2003,4.0,MALARIA_EST_DEATHS
EGY,2003,0.0,MALARIA_EST_DEATHS
IRN,2003,5.0,MALARIA_EST_DEATHS
IRQ,2003,0.0,MALARIA_EST_DEATHS
OMN,2003,0.0,MALARIA_EST_DEATHS
PAK,2003,991.0,MALARIA_EST_DEATHS
SAU,2003,0.0,MALARIA_EST_DEATHS
SDN,2003,4409.0,MALARIA_EST_DEATHS
SOM,2003,3040.0,MALARIA_EST_DEATHS
SYR,2003,0.0,MALARIA_EST_DEATHS
YEM,2003,2964.0,MALARIA_EST_DEATHS
ARM,2003,0.0,MALARIA_EST_DEATHS
AZE,2003,0.0,MALARIA_EST_DEATHS
GEO,2003,0.0,MALARIA_EST_DEATHS
KAZ,2003,0.0,MALARIA_EST_DEATHS
KGZ,2003,0.0,MALARIA_EST_DEATHS
TJK,2003,0.0,MALARIA_EST_DEATHS
TKM,2003,0.0,MALARIA_EST_DEATHS
TUR,2003,0.0,MALARIA_EST_DEATHS
UZB,2003,0.0,MALARIA_EST_DEATHS
BGD,2003,209.0,MALARIA_EST_DEATHS
BTN,2003,14.0,MALARIA_EST_DEATHS
IDN,2003,1752.0,MALARIA_EST_DEATHS
IND,2003,27862.0,MALARIA_EST_DEATHS
LKA,2003,4.0,MALARIA_EST_DEATHS
MMR,2003,2828.0,MALARIA_EST_DEATHS
NPL,2003,46.0,MALARIA_EST_DEATHS
PRK,2003,0.0,MALARIA_EST_DEATHS
THA,2003,204.0,MALARIA_EST_DEATHS
TLS,2003,125.0,MALARIA_EST_DEATHS
CHN,2003,52.0,MALARIA_EST_DEATHS
KHM,2003,1062.0,MALARIA_EST_DEATHS
KOR,2003,0.0,MALARIA_EST_DEATHS
LAO,2003,110.0,MALARIA_EST_DEATHS
MYS,2003,21.0,MALARIA_EST_DEATHS
PHL,2003,257.0,MALARIA_EST_DEATHS
PNG,2003,2816.0,MALARIA_EST_DEATHS
SLB,2003,456.0,MALARIA_EST_DEATHS
VNM,2003,197.0,MALARIA_EST_DEATHS
VUT,2003,68.0,MALARIA_EST_DEATHS
AGO,2004,22169.0,MALARIA_EST_DEATHS
BDI,2004,6988.0,MALARIA_EST_DEATHS
BEN,2004,10839.0,MALARIA_EST_DEATHS
BFA,2004,34556.0,MALARIA_EST_DEATHS
BWA,2004,3.0,MALARIA_EST_DEATHS
CAF,2004,9087.0,MALARIA_EST_DEATHS
CMR,2004,19432.0,MALARIA_EST_DEATHS
COD,2004,112034.0,MALARIA_EST_DEATHS
COG,2004,2505.0,MALARIA_EST_DEATHS
COM,2004,89.0,MALARIA_EST_DEATHS
CPV,2004,4.0,MALARIA_EST_DEATHS
DZA,2004,0.0,MALARIA_EST_DEATHS
ERI,2004,32.0,MALARIA_EST_DEATHS
ETH,2004,21110.0,MALARIA_EST_DEATHS
GAB,2004,219.0,MALARIA_EST_DEATHS
GHA,2004,15105.0,MALARIA_EST_DEATHS
GIN,2004,10985.0,MALARIA_EST_DEATHS
GMB,2004,449.0,MALARIA_EST_DEATHS
GNB,2004,816.0,MALARIA_EST_DEATHS
GNQ,2004,707.0,MALARIA_EST_DEATHS
KEN,2004,11667.0,MALARIA_EST_DEATHS
LBR,2004,4520.0,MALARIA_EST_DEATHS
MDG,2004,2062.0,MALARIA_EST_DEATHS
MLI,2004,22353.0,MALARIA_EST_DEATHS
MOZ,2004,34157.0,MALARIA_EST_DEATHS
MRT,2004,1161.0,MALARIA_EST_DEATHS
MWI,2004,10288.0,MALARIA_EST_DEATHS
NAM,2004,270.0,MALARIA_EST_DEATHS
NER,2004,19908.0,MALARIA_EST_DEATHS
NGA,2004,226562.0,MALARIA_EST_DEATHS
RWA,2004,3592.0,MALARIA_EST_DEATHS
SEN,2004,4419.0,MALARIA_EST_DEATHS
SLE,2004,11968.0,MALARIA_EST_DEATHS
SSD,2004,8047.0,MALARIA_EST_DEATHS
STP,2004,169.0,MALARIA_EST_DEATHS
SWZ,2004,1.0,MALARIA_EST_DEATHS
TCD,2004,9005.0,MALARIA_EST_DEATHS
TGO,2004,6473.0,MALARIA_EST_DEATHS
TZA,2004,27362.0,MALARIA_EST_DEATHS
UGA,2004,37194.0,MALARIA_EST_DEATHS
ZAF,2004,88.0,MALARIA_EST_DEATHS
ZMB,2004,9007.0,MALARIA_EST_DEATHS
ZWE,2004,2738.0,MALARIA_EST_DEATHS
ARG,2004,0.0,MALARIA_EST_DEATHS
BLZ,2004,1.0,MALARIA_EST_DEATHS
BOL,2004,9.0,MALARIA_EST_DEATHS
BRA,2004,102.0,MALARIA_EST_DEATHS
COL,2004,126.0,MALARIA_EST_DEATHS
CRI,2004,0.0,MALARIA_EST_DEATHS
DOM,2004,16.0,MALARIA_EST_DEATHS
ECU,2004,37.0,MALARIA_EST_DEATHS
GTM,2004,14.0,MALARIA_EST_DEATHS
GUY,2004,51.0,MALARIA_EST_DEATHS
HND,2004,12.0,MALARIA_EST_DEATHS
HTI,2004,198.0,MALARIA_EST_DEATHS
MEX,2004,0.0,MALARIA_EST_DEATHS
NIC,2004,1.0,MALARIA_EST_DEATHS
PAN,2004,2.0,MALARIA_EST_DEATHS
PER,2004,98.0,MALARIA_EST_DEATHS
PRY,2004,0.0,MALARIA_EST_DEATHS
SLV,2004,0.0,MALARIA_EST_DEATHS
SUR,2004,7.0,MALARIA_EST_DEATHS
VEN,2004,30.0,MALARIA_EST_DEATHS
MAR,2004,0.0,MALARIA_EST_DEATHS
AFG,2004,350.0,MALARIA_EST_DEATHS
ARE,2004,0.0,MALARIA_EST_DEATHS
DJI,2004,5.0,MALARIA_EST_DEATHS
EGY,2004,0.0,MALARIA_EST_DEATHS
IRN,2004,1.0,MALARIA_EST_DEATHS
IRQ,2004,0.0,MALARIA_EST_DEATHS
OMN,2004,0.0,MALARIA_EST_DEATHS
PAK,2004,643.0,MALARIA_EST_DEATHS
SAU,2004,0.0,MALARIA_EST_DEATHS
SDN,2004,4099.0,MALARIA_EST_DEATHS
SOM,2004,3111.0,MALARIA_EST_DEATHS
SYR,2004,0.0,MALARIA_EST_DEATHS
YEM,2004,2391.0,MALARIA_EST_DEATHS
ARM,2004,0.0,MALARIA_EST_DEATHS
AZE,2004,0.0,MALARIA_EST_DEATHS
GEO,2004,0.0,MALARIA_EST_DEATHS
KAZ,2004,0.0,MALARIA_EST_DEATHS
KGZ,2004,0.0,MALARIA_EST_DEATHS
TJK,2004,0.0,MALARIA_EST_DEATHS
TKM,2004,0.0,MALARIA_EST_DEATHS
TUR,2004,0.0,MALARIA_EST_DEATHS
UZB,2004,0.0,MALARIA_EST_DEATHS
BGD,2004,213.0,MALARIA_EST_DEATHS
BTN,2004,7.0,MALARIA_EST_DEATHS
IDN,2004,1484.0,MALARIA_EST_DEATHS
IND,2004,31217.0,MALARIA_EST_DEATHS
LKA,2004,1.0,MALARIA_EST_DEATHS
MMR,2004,2853.0,MALARIA_EST_DEATHS
NPL,2004,24.0,MALARIA_EST_DEATHS
PRK,2004,0.0,MALARIA_EST_DEATHS
THA,2004,230.0,MALARIA_EST_DEATHS
TLS,2004,449.0,MALARIA_EST_DEATHS
CHN,2004,31.0,MALARIA_EST_DEATHS
KHM,2004,895.0,MALARIA_EST_DEATHS
KOR,2004,0.0,MALARIA_EST_DEATHS
LAO,2004,100.0,MALARIA_EST_DEATHS
MYS,2004,35.0,MALARIA_EST_DEATHS
PHL,2004,233.0,MALARIA_EST_DEATHS
PNG,2004,3517.0,MALARIA_EST_DEATHS
SLB,2004,652.0,MALARIA_EST_DEATHS
VNM,2004,115.0,MALARIA_EST_DEATHS
VUT,2004,61.0,MALARIA_EST_DEATHS
