Country,Creditor,Creditor Type,US$,source
Algeria,African Dev. Bank         ,Multilateral,1094936736.2,International Debt Statistics (IDS) Database (December 2022)
Algeria,Belgium,Bilateral,27093140.9,International Debt Statistics (IDS) Database (December 2022)
Algeria,Belgium,Private,2945040.0,International Debt Statistics (IDS) Database (December 2022)
Algeria,Canada,Bilateral,3423304.2,International Debt Statistics (IDS) Database (December 2022)
Algeria,China,Bilateral,74185779.1,International Debt Statistics (IDS) Database (December 2022)
Algeria,France,Bilateral,136682987.7,International Debt Statistics (IDS) Database (December 2022)
Algeria,France,Private,132526.8,International Debt Statistics (IDS) Database (December 2022)
Algeria,"Germany, Fed.Rep. Of",Bilateral,2002627.2,International Debt Statistics (IDS) Database (December 2022)
Algeria,Italy,Bilateral,46930439.5,International Debt Statistics (IDS) Database (December 2022)
Algeria,Japan,Bilateral,7362732.8,International Debt Statistics (IDS) Database (December 2022)
Algeria,Saudi Arabia,Bilateral,14831466.8,International Debt Statistics (IDS) Database (December 2022)
Algeria,Spain,Bilateral,26220672.8,International Debt Statistics (IDS) Database (December 2022)
Angola,African Dev. Bank         ,Multilateral,1308534310.7,International Debt Statistics (IDS) Database (December 2022)
Angola,Austria,Private,191074216.0,International Debt Statistics (IDS) Database (December 2022)
Angola,Belgium,Bilateral,72398.9,International Debt Statistics (IDS) Database (December 2022)
Angola,Belgium,Private,82561346.1,International Debt Statistics (IDS) Database (December 2022)
Angola,Bondholders,Private,8000000000.0,International Debt Statistics (IDS) Database (December 2022)
Angola,Canada,Bilateral,344203000.0,International Debt Statistics (IDS) Database (December 2022)
Angola,Canada,Private,90254000.0,International Debt Statistics (IDS) Database (December 2022)
Angola,China,Bilateral,16933455000.0,International Debt Statistics (IDS) Database (December 2022)
Angola,China,Private,5146879000.0,International Debt Statistics (IDS) Database (December 2022)
Angola,Egypt,Private,256062000.0,International Debt Statistics (IDS) Database (December 2022)
Angola,France,Bilateral,13277222.0,International Debt Statistics (IDS) Database (December 2022)
Angola,France,Private,533063308.3,International Debt Statistics (IDS) Database (December 2022)
Angola,"Germany, Fed.Rep. Of",Private,101640222.3,International Debt Statistics (IDS) Database (December 2022)
Angola,India,Bilateral,29535000.0,International Debt Statistics (IDS) Database (December 2022)
Angola,International Fund for Agricultural Dev.,Multilateral,11326271.1,International Debt Statistics (IDS) Database (December 2022)
Angola,Ireland,Private,1238291000.0,International Debt Statistics (IDS) Database (December 2022)
Angola,Israel,Private,1856166000.0,International Debt Statistics (IDS) Database (December 2022)
Angola,Italy,Bilateral,20603009.0,International Debt Statistics (IDS) Database (December 2022)
Angola,Italy,Private,98906714.2,International Debt Statistics (IDS) Database (December 2022)
Angola,Japan,Bilateral,683476988.6,International Debt Statistics (IDS) Database (December 2022)
Angola,"Korea, Republic Of",Bilateral,246388000.0,International Debt Statistics (IDS) Database (December 2022)
Angola,Luxembourg,Private,36336885.2,International Debt Statistics (IDS) Database (December 2022)
Angola,Netherlands,Bilateral,3788057.7,International Debt Statistics (IDS) Database (December 2022)
Angola,Netherlands,Private,489920410.8,International Debt Statistics (IDS) Database (December 2022)
Angola,OPEC Fund for International Dev.,Multilateral,3250000.0,International Debt Statistics (IDS) Database (December 2022)
Angola,Poland,Bilateral,74259104.2,International Debt Statistics (IDS) Database (December 2022)
Angola,Portugal,Bilateral,363099000.0,International Debt Statistics (IDS) Database (December 2022)
Angola,Portugal,Private,585967395.1,International Debt Statistics (IDS) Database (December 2022)
Angola,Serbia,Bilateral,7546000.0,International Debt Statistics (IDS) Database (December 2022)
Angola,South Africa,Bilateral,397339808.4,International Debt Statistics (IDS) Database (December 2022)
Angola,South Africa,Private,127566000.0,International Debt Statistics (IDS) Database (December 2022)
Angola,Spain,Bilateral,37150000.0,International Debt Statistics (IDS) Database (December 2022)
Angola,Spain,Private,882470106.4,International Debt Statistics (IDS) Database (December 2022)
Angola,United Kingdom,Private,4736573610.8,International Debt Statistics (IDS) Database (December 2022)
Angola,United States,Bilateral,12831000.0,International Debt Statistics (IDS) Database (December 2022)
Angola,United States,Private,453297000.0,International Debt Statistics (IDS) Database (December 2022)
Angola,World Bank-IBRD                         ,Multilateral,1229007000.0,International Debt Statistics (IDS) Database (December 2022)
Angola,World Bank-IDA                         ,Multilateral,517396000.0,International Debt Statistics (IDS) Database (December 2022)
Benin,African Dev. Bank         ,Multilateral,492956367.2,International Debt Statistics (IDS) Database (December 2022)
Benin,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,52107000.0,International Debt Statistics (IDS) Database (December 2022)
Benin,Bondholders,Private,613550000.0,International Debt Statistics (IDS) Database (December 2022)
Benin,Brazil,Bilateral,4484000.0,International Debt Statistics (IDS) Database (December 2022)
Benin,China,Bilateral,319764648.2,International Debt Statistics (IDS) Database (December 2022)
Benin,China,Private,0.0,International Debt Statistics (IDS) Database (December 2022)
Benin,Economic Community of West African States (ECOWAS),Multilateral,71282346.7,International Debt Statistics (IDS) Database (December 2022)
Benin,European Investment Bank,Multilateral,48677829.9,International Debt Statistics (IDS) Database (December 2022)
Benin,France,Bilateral,53054895.6,International Debt Statistics (IDS) Database (December 2022)
Benin,France,Private,67084329.9,International Debt Statistics (IDS) Database (December 2022)
Benin,"Germany, Fed.Rep. Of",Private,49101179.4,International Debt Statistics (IDS) Database (December 2022)
Benin,India,Bilateral,21261000.0,International Debt Statistics (IDS) Database (December 2022)
Benin,International Fund for Agricultural Dev.,Multilateral,69185945.6,International Debt Statistics (IDS) Database (December 2022)
Benin,Islamic Dev. Bank,Multilateral,183061413.9,International Debt Statistics (IDS) Database (December 2022)
Benin,Kuwait,Bilateral,42684453.2,International Debt Statistics (IDS) Database (December 2022)
Benin,Netherlands,Private,165368904.4,International Debt Statistics (IDS) Database (December 2022)
Benin,Nordic Development Fund,Multilateral,14901902.4,International Debt Statistics (IDS) Database (December 2022)
Benin,OPEC Fund for International Dev.,Multilateral,18578000.0,International Debt Statistics (IDS) Database (December 2022)
Benin,Saudi Arabia,Bilateral,38264533.4,International Debt Statistics (IDS) Database (December 2022)
Benin,United Arab Emirates,Bilateral,2847379.2,International Debt Statistics (IDS) Database (December 2022)
Benin,United Kingdom,Bilateral,45527864.2,International Debt Statistics (IDS) Database (December 2022)
Benin,United Kingdom,Private,315300890.8,International Debt Statistics (IDS) Database (December 2022)
Benin,West African Development Bank - BOAD,Multilateral,407403953.4,International Debt Statistics (IDS) Database (December 2022)
Benin,World Bank-IDA                         ,Multilateral,1308810000.0,International Debt Statistics (IDS) Database (December 2022)
Botswana,African Dev. Bank         ,Multilateral,987014539.7,International Debt Statistics (IDS) Database (December 2022)
Botswana,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,13740000.0,International Debt Statistics (IDS) Database (December 2022)
Botswana,China,Bilateral,9056756.8,International Debt Statistics (IDS) Database (December 2022)
Botswana,European Development Fund (EDF),Multilateral,3481282.7,International Debt Statistics (IDS) Database (December 2022)
Botswana,France,Bilateral,97089.4,International Debt Statistics (IDS) Database (December 2022)
Botswana,International Fund for Agricultural Dev.,Multilateral,569000.0,International Debt Statistics (IDS) Database (December 2022)
Botswana,Japan,Bilateral,22532085.3,International Debt Statistics (IDS) Database (December 2022)
Botswana,Kuwait,Bilateral,4855072.5,International Debt Statistics (IDS) Database (December 2022)
Botswana,Nordic Development Fund,Multilateral,701901.2,International Debt Statistics (IDS) Database (December 2022)
Botswana,Nordic Investment Bank,Multilateral,19032572.3,International Debt Statistics (IDS) Database (December 2022)
Botswana,OPEC Fund for International Dev.,Multilateral,23530000.0,International Debt Statistics (IDS) Database (December 2022)
Botswana,World Bank-IBRD                         ,Multilateral,193372000.0,International Debt Statistics (IDS) Database (December 2022)
Botswana,World Bank-IDA                         ,Multilateral,447000.0,International Debt Statistics (IDS) Database (December 2022)
Burkina Faso,African Dev. Bank         ,Multilateral,651636504.9,International Debt Statistics (IDS) Database (December 2022)
Burkina Faso,Arab African International Bank,Multilateral,12713000.0,International Debt Statistics (IDS) Database (December 2022)
Burkina Faso,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,102754277.8,International Debt Statistics (IDS) Database (December 2022)
Burkina Faso,Arab Fund for Economic & Social Development,Multilateral,16168000.0,International Debt Statistics (IDS) Database (December 2022)
Burkina Faso,Austria,Private,0.0,International Debt Statistics (IDS) Database (December 2022)
Burkina Faso,Belgium,Bilateral,10135846.0,International Debt Statistics (IDS) Database (December 2022)
Burkina Faso,China,Bilateral,88648838.3,International Debt Statistics (IDS) Database (December 2022)
Burkina Faso,"Cote D`Ivoire, Republic Of",Bilateral,55185705.8,International Debt Statistics (IDS) Database (December 2022)
Burkina Faso,Dev. Bank of the Central African States (BDEAC),Multilateral,2380000.0,International Debt Statistics (IDS) Database (December 2022)
Burkina Faso,Economic Community of West African States (ECOWAS),Multilateral,44988126.3,International Debt Statistics (IDS) Database (December 2022)
Burkina Faso,European Development Fund (EDF),Multilateral,3017438.9,International Debt Statistics (IDS) Database (December 2022)
Burkina Faso,European Investment Bank,Multilateral,36805637.4,International Debt Statistics (IDS) Database (December 2022)
Burkina Faso,France,Bilateral,168161784.0,International Debt Statistics (IDS) Database (December 2022)
Burkina Faso,India,Bilateral,14652000.0,International Debt Statistics (IDS) Database (December 2022)
Burkina Faso,International Fund for Agricultural Dev.,Multilateral,83876617.0,International Debt Statistics (IDS) Database (December 2022)
Burkina Faso,Islamic Dev. Bank,Multilateral,254738799.8,International Debt Statistics (IDS) Database (December 2022)
Burkina Faso,Japan,Bilateral,10074302.8,International Debt Statistics (IDS) Database (December 2022)
Burkina Faso,Kuwait,Bilateral,56126482.3,International Debt Statistics (IDS) Database (December 2022)
Burkina Faso,Libya,Bilateral,6460000.0,International Debt Statistics (IDS) Database (December 2022)
Burkina Faso,Multiple Lenders,Private,10400000.0,International Debt Statistics (IDS) Database (December 2022)
Burkina Faso,Nordic Development Fund,Multilateral,11161701.6,International Debt Statistics (IDS) Database (December 2022)
Burkina Faso,OPEC Fund for International Dev.,Multilateral,47914000.0,International Debt Statistics (IDS) Database (December 2022)
Burkina Faso,Saudi Arabia,Bilateral,45175466.6,International Debt Statistics (IDS) Database (December 2022)
Burkina Faso,Spain,Bilateral,3358572.7,International Debt Statistics (IDS) Database (December 2022)
Burkina Faso,United Arab Emirates,Bilateral,5711096.0,International Debt Statistics (IDS) Database (December 2022)
Burkina Faso,United Arab Emirates,Private,0.0,International Debt Statistics (IDS) Database (December 2022)
Burkina Faso,United States,Private,0.0,International Debt Statistics (IDS) Database (December 2022)
Burkina Faso,West African Development Bank - BOAD,Multilateral,266763485.3,International Debt Statistics (IDS) Database (December 2022)
Burkina Faso,World Bank-IDA                         ,Multilateral,2014124000.0,International Debt Statistics (IDS) Database (December 2022)
Burundi,African Dev. Bank         ,Multilateral,32581753.3,International Debt Statistics (IDS) Database (December 2022)
Burundi,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,41038000.0,International Debt Statistics (IDS) Database (December 2022)
Burundi,China,Bilateral,14059000.0,International Debt Statistics (IDS) Database (December 2022)
Burundi,European Investment Bank,Multilateral,24542000.0,International Debt Statistics (IDS) Database (December 2022)
Burundi,India,Bilateral,39642000.0,International Debt Statistics (IDS) Database (December 2022)
Burundi,International Fund for Agricultural Dev.,Multilateral,31138604.3,International Debt Statistics (IDS) Database (December 2022)
Burundi,Kuwait,Bilateral,30247035.5,International Debt Statistics (IDS) Database (December 2022)
Burundi,Libya,Bilateral,4375000.0,International Debt Statistics (IDS) Database (December 2022)
Burundi,OPEC Fund for International Dev.,Multilateral,84021000.0,International Debt Statistics (IDS) Database (December 2022)
Burundi,Saudi Arabia,Bilateral,51357599.9,International Debt Statistics (IDS) Database (December 2022)
Burundi,United Arab Emirates,Bilateral,444656.2,International Debt Statistics (IDS) Database (December 2022)
Burundi,World Bank-IDA                         ,Multilateral,139900000.0,International Debt Statistics (IDS) Database (December 2022)
Cabo Verde,African Dev. Bank         ,Multilateral,379428645.4,International Debt Statistics (IDS) Database (December 2022)
Cabo Verde,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,45467000.0,International Debt Statistics (IDS) Database (December 2022)
Cabo Verde,Austria,Bilateral,12150744.2,International Debt Statistics (IDS) Database (December 2022)
Cabo Verde,Austria,Private,4413878.7,International Debt Statistics (IDS) Database (December 2022)
Cabo Verde,Belgium,Bilateral,484704.5,International Debt Statistics (IDS) Database (December 2022)
Cabo Verde,Belgium,Private,2695938.7,International Debt Statistics (IDS) Database (December 2022)
Cabo Verde,China,Bilateral,31568501.4,International Debt Statistics (IDS) Database (December 2022)
Cabo Verde,Economic Community of West African States (ECOWAS),Multilateral,17644728.9,International Debt Statistics (IDS) Database (December 2022)
Cabo Verde,European Investment Bank,Multilateral,43992762.1,International Debt Statistics (IDS) Database (December 2022)
Cabo Verde,France,Bilateral,62007817.2,International Debt Statistics (IDS) Database (December 2022)
Cabo Verde,International Fund for Agricultural Dev.,Multilateral,31061001.8,International Debt Statistics (IDS) Database (December 2022)
Cabo Verde,Japan,Bilateral,97664768.9,International Debt Statistics (IDS) Database (December 2022)
Cabo Verde,Kuwait,Bilateral,13586956.4,International Debt Statistics (IDS) Database (December 2022)
Cabo Verde,Nordic Development Fund,Multilateral,1651987.9,International Debt Statistics (IDS) Database (December 2022)
Cabo Verde,OPEC Fund for International Dev.,Multilateral,12724905.7,International Debt Statistics (IDS) Database (December 2022)
Cabo Verde,Portugal,Bilateral,168063115.4,International Debt Statistics (IDS) Database (December 2022)
Cabo Verde,Portugal,Private,551085701.6,International Debt Statistics (IDS) Database (December 2022)
Cabo Verde,Saudi Arabia,Bilateral,18540533.4,International Debt Statistics (IDS) Database (December 2022)
Cabo Verde,Spain,Bilateral,46076377.9,International Debt Statistics (IDS) Database (December 2022)
Cabo Verde,World Bank-IBRD                         ,Multilateral,46460000.0,International Debt Statistics (IDS) Database (December 2022)
Cabo Verde,World Bank-IDA                         ,Multilateral,435676000.0,International Debt Statistics (IDS) Database (December 2022)
Cameroon,African Dev. Bank         ,Multilateral,1533034717.2,International Debt Statistics (IDS) Database (December 2022)
Cameroon,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,55307988.3,International Debt Statistics (IDS) Database (December 2022)
Cameroon,Austria,Private,11043900.0,International Debt Statistics (IDS) Database (December 2022)
Cameroon,Belgium,Bilateral,16309386.1,International Debt Statistics (IDS) Database (December 2022)
Cameroon,Belgium,Private,59686144.0,International Debt Statistics (IDS) Database (December 2022)
Cameroon,Bondholders,Private,750000000.0,International Debt Statistics (IDS) Database (December 2022)
Cameroon,Central Bank of West African States (BCEAO),Multilateral,32635672.2,International Debt Statistics (IDS) Database (December 2022)
Cameroon,China,Bilateral,3637963678.6,International Debt Statistics (IDS) Database (December 2022)
Cameroon,China,Private,169549000.0,International Debt Statistics (IDS) Database (December 2022)
Cameroon,Dev. Bank of the Central African States (BDEAC),Multilateral,5452042.8,International Debt Statistics (IDS) Database (December 2022)
Cameroon,European Development Fund (EDF),Multilateral,14558314.4,International Debt Statistics (IDS) Database (December 2022)
Cameroon,European Investment Bank,Multilateral,51538200.0,International Debt Statistics (IDS) Database (December 2022)
Cameroon,France,Bilateral,1380980794.2,International Debt Statistics (IDS) Database (December 2022)
Cameroon,France,Private,0.0,International Debt Statistics (IDS) Database (December 2022)
Cameroon,"Germany, Fed.Rep. Of",Bilateral,35112239.4,International Debt Statistics (IDS) Database (December 2022)
Cameroon,"Germany, Fed.Rep. Of",Private,55609082.5,International Debt Statistics (IDS) Database (December 2022)
Cameroon,India,Bilateral,85189000.0,International Debt Statistics (IDS) Database (December 2022)
Cameroon,International Fund for Agricultural Dev.,Multilateral,92175376.4,International Debt Statistics (IDS) Database (December 2022)
Cameroon,Islamic Dev. Bank,Multilateral,700157785.6,International Debt Statistics (IDS) Database (December 2022)
Cameroon,Japan,Bilateral,98716587.8,International Debt Statistics (IDS) Database (December 2022)
Cameroon,"Korea, Republic Of",Bilateral,32452000.0,International Debt Statistics (IDS) Database (December 2022)
Cameroon,Kuwait,Bilateral,21574440.0,International Debt Statistics (IDS) Database (December 2022)
Cameroon,Multiple Lenders,Private,1429000.0,International Debt Statistics (IDS) Database (December 2022)
Cameroon,New Zealand,Bilateral,0.0,International Debt Statistics (IDS) Database (December 2022)
Cameroon,Norway,Bilateral,57241760.8,International Debt Statistics (IDS) Database (December 2022)
Cameroon,OPEC Fund for International Dev.,Multilateral,22679000.0,International Debt Statistics (IDS) Database (December 2022)
Cameroon,Saudi Arabia,Bilateral,10269600.1,International Debt Statistics (IDS) Database (December 2022)
Cameroon,Spain,Bilateral,6984653.2,International Debt Statistics (IDS) Database (December 2022)
Cameroon,Spain,Private,65444924.3,International Debt Statistics (IDS) Database (December 2022)
Cameroon,Switzerland,Bilateral,298660.0,International Debt Statistics (IDS) Database (December 2022)
Cameroon,Switzerland,Private,1923688.4,International Debt Statistics (IDS) Database (December 2022)
Cameroon,Turkey,Bilateral,169854000.0,International Debt Statistics (IDS) Database (December 2022)
Cameroon,United Arab Emirates,Private,193718595.7,International Debt Statistics (IDS) Database (December 2022)
Cameroon,United Kingdom,Private,59602701.2,International Debt Statistics (IDS) Database (December 2022)
Cameroon,United States,Bilateral,116059390.4,International Debt Statistics (IDS) Database (December 2022)
Cameroon,World Bank-IBRD                         ,Multilateral,286660000.0,International Debt Statistics (IDS) Database (December 2022)
Cameroon,World Bank-IDA                         ,Multilateral,1628676000.0,International Debt Statistics (IDS) Database (December 2022)
Central African Republic,African Dev. Bank         ,Multilateral,5562316.8,International Debt Statistics (IDS) Database (December 2022)
Central African Republic,Angola,Private,20000000.0,International Debt Statistics (IDS) Database (December 2022)
Central African Republic,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,10413000.0,International Debt Statistics (IDS) Database (December 2022)
Central African Republic,Benin,Bilateral,80608.5,International Debt Statistics (IDS) Database (December 2022)
Central African Republic,Cameroon,Bilateral,565.0,International Debt Statistics (IDS) Database (December 2022)
Central African Republic,Chad,Bilateral,439.6,International Debt Statistics (IDS) Database (December 2022)
Central African Republic,China,Bilateral,25656551.8,International Debt Statistics (IDS) Database (December 2022)
Central African Republic,"Congo, Rep.",Bilateral,13929.2,International Debt Statistics (IDS) Database (December 2022)
Central African Republic,"Cote D`Ivoire, Republic Of",Bilateral,243.2,International Debt Statistics (IDS) Database (December 2022)
Central African Republic,Dev. Bank of the Central African States (BDEAC),Multilateral,14888.9,International Debt Statistics (IDS) Database (December 2022)
Central African Republic,Equatorial Guinea,Bilateral,3741403.8,International Debt Statistics (IDS) Database (December 2022)
Central African Republic,France,Bilateral,4980798.9,International Debt Statistics (IDS) Database (December 2022)
Central African Republic,France,Private,408624.3,International Debt Statistics (IDS) Database (December 2022)
Central African Republic,India,Bilateral,85100000.0,International Debt Statistics (IDS) Database (December 2022)
Central African Republic,International Fund for Agricultural Dev.,Multilateral,20211704.9,International Debt Statistics (IDS) Database (December 2022)
Central African Republic,Kuwait,Bilateral,20859683.8,International Debt Statistics (IDS) Database (December 2022)
Central African Republic,Libya,Bilateral,13117699.0,International Debt Statistics (IDS) Database (December 2022)
Central African Republic,Mali,Bilateral,63.6,International Debt Statistics (IDS) Database (December 2022)
Central African Republic,Multiple Lenders,Bilateral,60000000.0,International Debt Statistics (IDS) Database (December 2022)
Central African Republic,OPEC Fund for International Dev.,Multilateral,8382000.0,International Debt Statistics (IDS) Database (December 2022)
Central African Republic,Saudi Arabia,Bilateral,32277866.7,International Debt Statistics (IDS) Database (December 2022)
Central African Republic,Senegal,Bilateral,284.3,International Debt Statistics (IDS) Database (December 2022)
Central African Republic,Serbia,Private,2370750.1,International Debt Statistics (IDS) Database (December 2022)
Central African Republic,Switzerland,Private,2126958.8,International Debt Statistics (IDS) Database (December 2022)
Central African Republic,World Bank-IDA                         ,Multilateral,130405000.0,International Debt Statistics (IDS) Database (December 2022)
Central African Republic,World Trade Organization,Multilateral,1740858.5,International Debt Statistics (IDS) Database (December 2022)
Chad,African Dev. Bank         ,Multilateral,140652297.6,International Debt Statistics (IDS) Database (December 2022)
Chad,Angola,Bilateral,100000000.0,International Debt Statistics (IDS) Database (December 2022)
Chad,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,46113000.0,International Debt Statistics (IDS) Database (December 2022)
Chad,Arab Fund for Economic & Social Development,Multilateral,299000.0,International Debt Statistics (IDS) Database (December 2022)
Chad,Cameroon,Bilateral,42758898.8,International Debt Statistics (IDS) Database (December 2022)
Chad,China,Bilateral,310892166.2,International Debt Statistics (IDS) Database (December 2022)
Chad,"Congo, Rep.",Bilateral,74828075.6,International Debt Statistics (IDS) Database (December 2022)
Chad,Dev. Bank of the Central African States (BDEAC),Multilateral,139048759.0,International Debt Statistics (IDS) Database (December 2022)
Chad,Equatorial Guinea,Bilateral,28060528.4,International Debt Statistics (IDS) Database (December 2022)
Chad,European Investment Bank,Multilateral,0.0,International Debt Statistics (IDS) Database (December 2022)
Chad,France,Bilateral,122710000.0,International Debt Statistics (IDS) Database (December 2022)
Chad,India,Bilateral,46127000.0,International Debt Statistics (IDS) Database (December 2022)
Chad,International Fund for Agricultural Dev.,Multilateral,4224307.5,International Debt Statistics (IDS) Database (December 2022)
Chad,Islamic Dev. Bank,Multilateral,161199535.2,International Debt Statistics (IDS) Database (December 2022)
Chad,Kuwait,Bilateral,7786561.3,International Debt Statistics (IDS) Database (December 2022)
Chad,Libya,Bilateral,245780000.0,International Debt Statistics (IDS) Database (December 2022)
Chad,Multiple Lenders,Bilateral,13600000.0,International Debt Statistics (IDS) Database (December 2022)
Chad,OPEC Fund for International Dev.,Multilateral,20846000.0,International Debt Statistics (IDS) Database (December 2022)
Chad,Saudi Arabia,Bilateral,2720000.0,International Debt Statistics (IDS) Database (December 2022)
Chad,Saudi Arabia,Private,2500000.0,International Debt Statistics (IDS) Database (December 2022)
Chad,United Kingdom,Private,1255000000.0,International Debt Statistics (IDS) Database (December 2022)
Chad,World Bank-IDA                         ,Multilateral,180104000.0,International Debt Statistics (IDS) Database (December 2022)
Comoros,African Dev. Bank         ,Multilateral,2680339.6,International Debt Statistics (IDS) Database (December 2022)
Comoros,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,28347000.0,International Debt Statistics (IDS) Database (December 2022)
Comoros,Bahrain,Private,0.0,International Debt Statistics (IDS) Database (December 2022)
Comoros,China,Bilateral,93000964.1,International Debt Statistics (IDS) Database (December 2022)
Comoros,Eastern & Southern African Trade & Dev. Bank (TDB),Multilateral,14563222.8,International Debt Statistics (IDS) Database (December 2022)
Comoros,France,Bilateral,8265807.4,International Debt Statistics (IDS) Database (December 2022)
Comoros,India,Bilateral,26576000.0,International Debt Statistics (IDS) Database (December 2022)
Comoros,International Fund for Agricultural Dev.,Multilateral,3978021.5,International Debt Statistics (IDS) Database (December 2022)
Comoros,Islamic Dev. Bank,Multilateral,7584271.2,International Debt Statistics (IDS) Database (December 2022)
Comoros,Kuwait,Bilateral,25032938.0,International Debt Statistics (IDS) Database (December 2022)
Comoros,OPEC Fund for International Dev.,Multilateral,2900000.0,International Debt Statistics (IDS) Database (December 2022)
Comoros,Saudi Arabia,Bilateral,28436800.0,International Debt Statistics (IDS) Database (December 2022)
Comoros,World Bank-IDA                         ,Multilateral,16663000.0,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,African Dev. Bank         ,Multilateral,422158530.4,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,African Export-Import Bank,Multilateral,135416000.0,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,Angola,Bilateral,28636000.0,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,12389000.0,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,Belgium,Bilateral,156468748.1,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,Belgium,Private,308002.1,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,Bondholders,Private,267801000.0,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,Brazil,Bilateral,43348000.0,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,China,Bilateral,2086001603.3,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,China,Private,439790000.0,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,Dev. Bank of the Central African States (BDEAC),Multilateral,32231144.2,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,European Development Fund (EDF),Multilateral,3574542.3,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,European Economic Community (EEC),Multilateral,2228413.6,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,European Investment Bank,Multilateral,2057846.7,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,France,Bilateral,196479570.7,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,France,Private,4062060.0999999996,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,India,Bilateral,95926000.0,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,International Fund for Agricultural Dev.,Multilateral,26175439.2,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,Italy,Private,0.0,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,Kuwait,Bilateral,54729907.8,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,Multiple Lenders,Bilateral,54233000.0,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,Multiple Lenders,Private,0.0,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,OPEC Fund for International Dev.,Multilateral,6800000.0,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,Russian Federation,Bilateral,50400000.0,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,Saudi Arabia,Bilateral,78652000.0,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,Switzerland,Bilateral,7371110.6,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,Turkey,Bilateral,77987113.4,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,United Arab Emirates,Bilateral,9534104.8,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,United Arab Emirates,Private,439301.8,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,United Kingdom,Private,165410055.4,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,World Bank-IBRD                         ,Multilateral,82546000.0,International Debt Statistics (IDS) Database (December 2022)
Congo Republic,World Bank-IDA                         ,Multilateral,259867000.0,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,African Dev. Bank         ,Multilateral,666206260.7,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,African Export-Import Bank,Multilateral,285791590.0,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,64667000.0,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,Belgium,Private,143393997.6,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,Bondholders,Private,8531524646.3,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,China,Bilateral,2944165832.9,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,China,Private,188597785.7,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,"Congo, Rep.",Bilateral,0.0,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,Czech Republic,Private,97210862.0,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,Economic Community of West African States (ECOWAS),Multilateral,57977192.0,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,European Investment Bank,Multilateral,84365579.2,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,France,Bilateral,640126531.8,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,France,Private,1046344488.7,International Debt Statistics (IDS) Database (December 2022)
