date,iso_code,indicator_code,value
2021-01-01,TUN,SI.POV.DDAY,0.3
2021-01-01,TUR,SI.POV.DDAY,0.4
2010-01-01,TUV,SI.POV.DDAY,3.6
2018-01-01,TZA,SI.POV.DDAY,44.9
2019-01-01,UGA,SI.POV.DDAY,42.1
2020-01-01,UKR,SI.POV.DDAY,0.0
2022-01-01,UMC,SI.POV.DDAY,1.3
2022-01-01,URY,SI.POV.DDAY,0.2
2022-01-01,USA,SI.POV.DDAY,1.2
2022-01-01,UZB,SI.POV.DDAY,2.3
2006-01-01,VEN,SI.POV.DDAY,7.1
2022-01-01,VNM,SI.POV.DDAY,1.0
2019-01-01,VUT,SI.POV.DDAY,10.0
2022-01-01,WLD,SI.POV.DDAY,9.0
2013-01-01,WSM,SI.POV.DDAY,1.2
2017-01-01,XKX,SI.POV.DDAY,0.4
2014-01-01,YEM,SI.POV.DDAY,19.8
2014-01-01,ZAF,SI.POV.DDAY,20.5
2022-01-01,ZMB,SI.POV.DDAY,64.3
2019-01-01,ZWE,SI.POV.DDAY,39.8
